Zipcodes,Date,Online Available,Pharmacy,Store Sales,Median Income,Population
91761,1/1/2016,0,0,98355,31165,35564
91761,2/1/2016,0,0,84235,31165,35564
91761,3/1/2016,0,0,107399,31165,35564
91761,4/1/2016,0,0,102988,31165,35564
91761,5/1/2016,0,0,112886,31165,35564
91761,6/1/2016,0,0,120810,31165,35564
91761,7/1/2016,0,0,92215,31165,35564
91761,8/1/2016,0,0,111722,31165,35564
91761,9/1/2016,0,0,97391,31165,35564
91761,10/1/2016,0,0,104241,31165,35564
91761,11/1/2016,0,0,120810,31165,35564
91761,12/1/2016,0,0,93102,31165,35564
91762,1/1/2015,0,1,81959,29145,32821
91762,2/1/2015,0,1,91922,29145,32821
91762,3/1/2015,0,1,107290,29145,32821
91762,4/1/2015,0,1,112693,29145,32821
91762,5/1/2015,0,1,86619,29145,32821
91762,6/1/2015,0,1,107571,29145,32821
91762,7/1/2015,0,1,109680,29145,32821
91762,8/1/2015,0,1,94504,29145,32821
91762,9/1/2015,0,1,91922,29145,32821
91762,10/1/2015,0,1,109660,29145,32821
91762,11/1/2015,0,1,107531,29145,32821
91762,12/1/2015,0,1,80543,29145,32821
91762,1/1/2016,0,1,92314,29145,32821
91762,2/1/2016,0,1,109660,29145,32821
91762,3/1/2016,0,1,116008,29145,32821
91762,4/1/2016,0,1,100279,29145,32821
91762,5/1/2016,0,1,84008,29145,32821
91762,6/1/2016,0,1,109479,29145,32821
91762,7/1/2016,0,1,88497,29145,32821
91762,8/1/2016,0,1,79548,29145,32821
91762,9/1/2016,0,1,84851,29145,32821
91762,10/1/2016,0,1,95357,29145,32821
91762,11/1/2016,0,1,80543,29145,32821
91762,12/1/2016,0,1,99315,29145,32821
91764,1/1/2015,0,0,68045,26439,31540
91764,2/1/2015,0,0,82305,26439,31540
91764,3/1/2015,0,0,86457,26439,31540
91764,4/1/2015,0,0,88976,26439,31540
91764,5/1/2015,0,0,91060,26439,31540
91764,6/1/2015,0,0,86624,26439,31540
91764,7/1/2015,0,0,73474,26439,31540
91764,8/1/2015,0,0,79019,26439,31540
91764,9/1/2015,0,0,66869,26439,31540
91764,10/1/2015,0,0,88976,26439,31540
91764,11/1/2015,0,0,88459,26439,31540
91764,12/1/2015,0,0,95438,26439,31540
91764,1/1/2016,0,0,85907,26439,31540
91764,2/1/2016,0,0,90060,26439,31540
91764,3/1/2016,0,0,64960,26439,31540
91764,4/1/2016,0,0,70747,26439,31540
91764,5/1/2016,0,0,84990,26439,31540
91764,6/1/2016,0,0,82455,26439,31540
91764,7/1/2016,0,0,66711,26439,31540
91764,8/1/2016,0,0,76776,26439,31540
91764,9/1/2016,0,0,67245,26439,31540
91764,10/1/2016,0,0,71289,26439,31540
91764,11/1/2016,0,0,76642,26439,31540
91764,12/1/2016,0,0,89326,26439,31540
91765,1/1/2015,0,1,162842,49529,33368
91765,2/1/2015,0,1,168256,49529,33368
91765,3/1/2015,0,1,155762,49529,33368
91765,4/1/2015,0,1,174920,49529,33368
91765,5/1/2015,0,1,149237,49529,33368
91765,6/1/2015,0,1,168326,49529,33368
91765,7/1/2015,0,1,175059,49529,33368
91765,8/1/2015,0,1,146443,49529,33368
91765,9/1/2015,0,1,173462,49529,33368
91765,10/1/2015,0,1,146183,49529,33368
91765,11/1/2015,0,1,144934,49529,33368
91765,12/1/2015,0,1,147224,49529,33368
91765,1/1/2016,0,1,168326,49529,33368
91765,2/1/2016,0,1,153055,49529,33368
91765,3/1/2016,0,1,149411,49529,33368
91765,4/1/2016,0,1,187675,49529,33368
91765,5/1/2016,0,1,191249,49529,33368
91765,6/1/2016,0,1,187067,49529,33368
91765,7/1/2016,0,1,196785,49529,33368
91765,8/1/2016,0,1,168326,49529,33368
91765,9/1/2016,0,1,198607,49529,33368
91765,10/1/2016,0,1,171276,49529,33368
91765,11/1/2016,0,1,164855,49529,33368
91765,12/1/2016,0,1,143719,49529,33368
91766,1/1/2015,0,1,103307,26911,39123
91766,2/1/2015,0,1,100024,26911,39123
91766,3/1/2015,0,1,85067,26911,39123
91766,4/1/2015,0,1,99759,26911,39123
91766,5/1/2015,0,1,89743,26911,39123
91766,6/1/2015,0,1,119392,26911,39123
91766,7/1/2015,0,1,107187,26911,39123
91766,8/1/2015,0,1,110371,26911,39123
91766,9/1/2015,0,1,91755,26911,39123
91766,10/1/2015,0,1,107232,26911,39123
91766,11/1/2015,0,1,121868,26911,39123
91766,12/1/2015,0,1,98874,26911,39123
91766,1/1/2016,0,1,102920,26911,39123
91766,2/1/2016,0,1,118419,26911,39123
91766,3/1/2016,0,1,102323,26911,39123
91766,4/1/2016,0,1,98664,26911,39123
91766,5/1/2016,0,1,102876,26911,39123
91766,6/1/2016,0,1,121835,26911,39123
91766,7/1/2016,0,1,93789,26911,39123
91766,8/1/2016,0,1,93789,26911,39123
91766,9/1/2016,0,1,108171,26911,39123
91766,10/1/2016,0,1,105994,26911,39123
91766,11/1/2016,0,1,109111,26911,39123
91766,12/1/2016,0,1,124168,26911,39123
91770,1/1/2015,0,1,128121,27019,43109
91770,2/1/2015,0,1,133405,27019,43109
91770,3/1/2015,0,1,103026,27019,43109
91770,4/1/2015,0,1,109385,27019,43109
91770,5/1/2015,0,1,141257,27019,43109
91770,6/1/2015,0,1,104787,27019,43109
91770,7/1/2015,0,1,123523,27019,43109
91770,8/1/2015,0,1,137367,27019,43109
91770,9/1/2015,0,1,124452,27019,43109
91770,10/1/2015,0,1,131008,27019,43109
91770,11/1/2015,0,1,129442,27019,43109
91770,12/1/2015,0,1,105582,27019,43109
91770,1/1/2016,0,1,98280,27019,43109
91770,2/1/2016,0,1,96091,27019,43109
91770,3/1/2016,0,1,129442,27019,43109
91770,4/1/2016,0,1,120832,27019,43109
91770,5/1/2016,0,1,116258,27019,43109
91770,6/1/2016,0,1,95272,27019,43109
91770,7/1/2016,0,1,119817,27019,43109
91770,8/1/2016,0,1,112271,27019,43109
91770,9/1/2016,0,1,125920,27019,43109
91770,10/1/2016,0,1,122288,27019,43109
91770,11/1/2016,0,1,130983,27019,43109
91770,12/1/2016,0,1,104554,27019,43109
91801,1/1/2015,0,0,117195,32494,39203
91801,2/1/2015,0,0,136303,32494,39203
91801,3/1/2015,0,0,131233,32494,39203
91801,4/1/2015,0,0,130979,32494,39203
91801,5/1/2015,0,0,124533,32494,39203
91801,6/1/2015,0,0,118087,32494,39203
91801,7/1/2015,0,0,144405,32494,39203
91801,8/1/2015,0,0,138953,32494,39203
91801,9/1/2015,0,0,122023,32494,39203
91801,10/1/2015,0,0,101654,32494,39203
91801,11/1/2015,0,0,125858,32494,39203
91801,12/1/2015,0,0,135093,32494,39203
91801,1/1/2016,0,0,103183,32494,39203
91801,2/1/2016,0,0,128507,32494,39203
91801,3/1/2016,0,0,101119,32494,39203
91801,4/1/2016,0,0,132418,32494,39203
91801,5/1/2016,0,0,111285,32494,39203
91801,6/1/2016,0,0,109960,32494,39203
91801,7/1/2016,0,0,134826,32494,39203
91801,8/1/2016,0,0,109973,32494,39203
91801,9/1/2016,0,0,134826,32494,39203
91801,10/1/2016,0,0,131208,32494,39203
91801,11/1/2016,0,0,116023,32494,39203
91801,12/1/2016,0,0,103947,32494,39203
91910,1/1/2015,1,1,161503,36281,47985
91910,2/1/2015,1,1,184261,36281,47985
91910,3/1/2015,1,1,187771,36281,47985
91910,4/1/2015,1,1,201371,36281,47985
91910,5/1/2015,1,1,157810,36281,47985
91910,6/1/2015,1,1,186181,36281,47985
91910,7/1/2015,1,1,182726,36281,47985
91910,8/1/2015,1,1,187771,36281,47985
91910,9/1/2015,1,1,166603,36281,47985
91910,10/1/2015,1,1,165945,36281,47985
91910,11/1/2015,1,1,167810,36281,47985
91910,12/1/2015,1,1,173659,36281,47985
91910,1/1/2016,1,1,198639,36281,47985
91910,2/1/2016,1,1,191350,36281,47985
91910,3/1/2016,1,1,171193,36281,47985
91910,4/1/2016,1,1,159891,36281,47985
91910,5/1/2016,1,1,191076,36281,47985
91910,6/1/2016,1,1,167864,36281,47985
91910,7/1/2016,1,1,181789,36281,47985
91910,8/1/2016,1,1,193066,36281,47985
91910,9/1/2016,1,1,184139,36281,47985
91910,10/1/2016,1,1,172123,36281,47985
91910,11/1/2016,1,1,176545,36281,47985
91910,12/1/2016,1,1,158784,36281,47985
91911,1/1/2015,0,1,158096,31179,49991
91911,2/1/2015,0,1,152400,31179,49991
91911,3/1/2015,0,1,165297,31179,49991
91911,4/1/2015,0,1,134480,31179,49991
91911,5/1/2015,0,1,140912,31179,49991
91911,6/1/2015,0,1,150829,31179,49991
91911,7/1/2015,0,1,136885,31179,49991
91911,8/1/2015,0,1,168505,31179,49991
91911,9/1/2015,0,1,163398,31179,49991
91911,10/1/2015,0,1,172825,31179,49991
91911,11/1/2015,0,1,134856,31179,49991
91911,12/1/2015,0,1,153922,31179,49991
91911,1/1/2016,0,1,175313,31179,49991
91911,2/1/2016,0,1,155575,31179,49991
91911,3/1/2016,0,1,161991,31179,49991
91911,4/1/2016,0,1,160256,31179,49991
91911,5/1/2016,0,1,171843,31179,49991
91911,6/1/2016,0,1,148080,31179,49991
91911,7/1/2016,0,1,141893,31179,49991
91911,8/1/2016,0,1,173365,31179,49991
91911,9/1/2016,0,1,177015,31179,49991
91911,10/1/2016,0,1,139700,31179,49991
91911,11/1/2016,0,1,142630,31179,49991
91911,12/1/2016,0,1,173562,31179,49991
91950,1/1/2015,0,0,98445,25008,36399
91950,2/1/2015,0,0,72639,25008,36399
91950,3/1/2015,0,0,99346,25008,36399
91950,4/1/2015,0,0,100211,25008,36399
91950,5/1/2015,0,0,88296,25008,36399
91950,6/1/2015,0,0,85419,25008,36399
91950,7/1/2015,0,0,73550,25008,36399
91950,8/1/2015,0,0,85565,25008,36399
91950,9/1/2015,0,0,72403,25008,36399
91950,10/1/2015,0,0,80395,25008,36399
91950,11/1/2015,0,0,92856,25008,36399
91950,12/1/2015,0,0,96424,25008,36399
91950,1/1/2016,0,0,101294,25008,36399
91950,2/1/2016,0,0,80468,25008,36399
91950,3/1/2016,0,0,84709,25008,36399
91950,4/1/2016,0,0,91919,25008,36399
91950,5/1/2016,0,0,96561,25008,36399
91950,6/1/2016,0,0,93757,25008,36399
91950,7/1/2016,0,0,94668,25008,36399
91950,8/1/2016,0,0,80103,25008,36399
91950,9/1/2016,0,0,97490,25008,36399
91950,10/1/2016,0,0,83881,25008,36399
91950,11/1/2016,0,0,91882,25008,36399
91950,12/1/2016,0,0,90799,25008,36399
91977,1/1/2015,0,1,134212,35261,37371
91977,2/1/2015,0,1,122243,35261,37371
91977,3/1/2015,0,1,140798,35261,37371
91977,4/1/2015,0,1,126021,35261,37371
91977,5/1/2015,0,1,146443,35261,37371
91977,6/1/2015,0,1,120680,35261,37371
91977,7/1/2015,0,1,138349,35261,37371
91977,8/1/2015,0,1,138307,35261,37371
91977,9/1/2015,0,1,128567,35261,37371
91977,10/1/2015,0,1,123489,35261,37371
91977,11/1/2015,0,1,143454,35261,37371
91977,12/1/2015,0,1,115256,35261,37371
91977,1/1/2016,0,1,138141,35261,37371
91977,2/1/2016,0,1,141019,35261,37371
91977,3/1/2016,0,1,127294,35261,37371
91977,4/1/2016,0,1,135609,35261,37371
91977,5/1/2016,0,1,118549,35261,37371
91977,6/1/2016,0,1,130185,35261,37371
91977,7/1/2016,0,1,122313,35261,37371
91977,8/1/2016,0,1,128843,35261,37371
91977,9/1/2016,0,1,119614,35261,37371
91977,10/1/2016,0,1,122977,35261,37371
91977,11/1/2016,0,1,140922,35261,37371
91977,12/1/2016,0,1,148131,35261,37371
92020,1/1/2015,0,1,108982,32775,35905
92020,2/1/2015,0,1,129568,32775,35905
92020,3/1/2015,0,1,119510,32775,35905
92020,4/1/2015,0,1,126046,32775,35905
92020,5/1/2015,0,1,97083,32775,35905
92020,6/1/2015,0,1,116248,32775,35905
92020,7/1/2015,0,1,127949,32775,35905
92020,8/1/2015,0,1,112615,32775,35905
92020,9/1/2015,0,1,98282,32775,35905
92020,10/1/2015,0,1,123365,32775,35905
92020,11/1/2015,0,1,117434,32775,35905
92020,12/1/2015,0,1,106659,32775,35905
92020,1/1/2016,0,1,110724,32775,35905
92020,2/1/2016,0,1,116767,32775,35905
92020,3/1/2016,0,1,124798,32775,35905
92020,4/1/2016,0,1,97429,32775,35905
92020,5/1/2016,0,1,125997,32775,35905
92020,6/1/2016,0,1,129815,32775,35905
92020,7/1/2016,0,1,119880,32775,35905
92020,8/1/2016,0,1,101877,32775,35905
92020,9/1/2016,0,1,109130,32775,35905
92020,10/1/2016,0,1,133633,32775,35905
92020,11/1/2016,0,1,139996,32775,35905
92020,12/1/2016,0,1,111466,32775,35905
92021,1/1/2015,0,1,119225,31371,41262
92021,2/1/2015,0,1,135902,31371,41262
92021,3/1/2015,0,1,113081,31371,41262
92021,4/1/2015,0,1,130411,31371,41262
92021,5/1/2015,0,1,126292,31371,41262
92021,6/1/2015,0,1,127543,31371,41262
92021,7/1/2015,0,1,138525,31371,41262
92021,8/1/2015,0,1,121209,31371,41262
92021,9/1/2015,0,1,114373,31371,41262
92021,10/1/2015,0,1,131457,31371,41262
92021,11/1/2015,0,1,135575,31371,41262
92021,12/1/2015,0,1,137274,31371,41262
92021,1/1/2016,0,1,135915,31371,41262
92021,2/1/2016,0,1,139748,31371,41262
92021,3/1/2016,0,1,138525,31371,41262
92021,4/1/2016,0,1,129119,31371,41262
92021,5/1/2016,0,1,114169,31371,41262
92021,6/1/2016,0,1,126537,31371,41262
92021,7/1/2016,0,1,107169,31371,41262
92021,8/1/2016,0,1,138593,31371,41262
92021,9/1/2016,0,1,141352,31371,41262
92021,10/1/2016,0,1,126537,31371,41262
92021,11/1/2016,0,1,148148,31371,41262
92021,12/1/2016,0,1,149724,31371,41262
92024,1/1/2015,1,1,188099,47372,35342
92024,2/1/2015,1,1,143447,47372,35342
92024,3/1/2015,1,1,154206,47372,35342
92024,4/1/2015,1,1,184688,47372,35342
92024,5/1/2015,1,1,136697,47372,35342
92024,6/1/2015,1,1,147666,47372,35342
92024,7/1/2015,1,1,191966,47372,35342
92024,8/1/2015,1,1,172137,47372,35342
92024,9/1/2015,1,1,170519,47372,35342
92024,10/1/2015,1,1,181067,47372,35342
92024,11/1/2015,1,1,177551,47372,35342
92024,12/1/2015,1,1,153907,47372,35342
92024,1/1/2016,1,1,150565,47372,35342
92024,2/1/2016,1,1,178887,47372,35342
92024,3/1/2016,1,1,156025,47372,35342
92024,4/1/2016,1,1,160570,47372,35342
92024,5/1/2016,1,1,174880,47372,35342
92024,6/1/2016,1,1,194885,47372,35342
92024,7/1/2016,1,1,185450,47372,35342
92024,8/1/2016,1,1,159746,47372,35342
92024,9/1/2016,1,1,149013,47372,35342
92024,10/1/2016,1,1,168279,47372,35342
92024,11/1/2016,1,1,160915,47372,35342
92024,12/1/2016,1,1,162052,47372,35342
92026,1/1/2015,1,0,100762,35925,32523
92026,2/1/2015,1,0,108567,35925,32523
92026,3/1/2015,1,0,95341,35925,32523
92026,4/1/2015,1,0,93237,35925,32523
92026,5/1/2015,1,0,128628,35925,32523
92026,6/1/2015,1,0,91602,35925,32523
92026,7/1/2015,1,0,88798,35925,32523
92026,8/1/2015,1,0,116652,35925,32523
92026,9/1/2015,1,0,122728,35925,32523
92026,10/1/2015,1,0,114409,35925,32523
92026,11/1/2015,1,0,117984,35925,32523
92026,12/1/2015,1,0,131093,35925,32523
92026,1/1/2016,1,0,106590,35925,32523
92026,2/1/2016,1,0,101824,35925,32523
92026,3/1/2016,1,0,93434,35925,32523
92026,4/1/2016,1,0,109934,35925,32523
92026,5/1/2016,1,0,100164,35925,32523
92026,6/1/2016,1,0,107689,35925,32523
92026,7/1/2016,1,0,106058,35925,32523
92026,8/1/2016,1,0,96182,35925,32523
92026,9/1/2016,1,0,119867,35925,32523
92026,10/1/2016,1,0,114240,35925,32523
92026,11/1/2016,1,0,99109,35925,32523
92026,12/1/2016,1,0,109480,35925,32523
92027,1/1/2015,0,0,112722,30137,33975
92027,2/1/2015,0,0,87175,30137,33975
92027,3/1/2015,0,0,95971,30137,33975
92027,4/1/2015,0,0,103414,30137,33975
92027,5/1/2015,0,0,117135,30137,33975
92027,6/1/2015,0,0,93175,30137,33975
92027,7/1/2015,0,0,97312,30137,33975
92027,8/1/2015,0,0,111606,30137,33975
92027,9/1/2015,0,0,94609,30137,33975
92027,10/1/2015,0,0,96298,30137,33975
92027,11/1/2015,0,0,116008,30137,33975
92027,12/1/2015,0,0,85291,30137,33975
92027,1/1/2016,0,0,102390,30137,33975
92027,2/1/2016,0,0,91128,30137,33975
92027,3/1/2016,0,0,102390,30137,33975
92027,4/1/2016,0,0,80274,30137,33975
92027,5/1/2016,0,0,98295,30137,33975
92027,6/1/2016,0,0,95285,30137,33975
92027,7/1/2016,0,0,109251,30137,33975
92027,8/1/2016,0,0,105462,30137,33975
92027,9/1/2016,0,0,108585,30137,33975
92027,10/1/2016,0,0,100343,30137,33975
92027,11/1/2016,0,0,89233,30137,33975
92027,12/1/2016,0,0,87175,30137,33975
92056,1/1/2015,0,0,138787,36875,34141
92056,2/1/2015,0,0,97694,36875,34141
92056,3/1/2015,0,0,136118,36875,34141
92056,4/1/2015,0,0,116982,36875,34141
92056,5/1/2015,0,0,125882,36875,34141
92056,6/1/2015,0,0,131736,36875,34141
92056,7/1/2015,0,0,134607,36875,34141
92056,8/1/2015,0,0,114816,36875,34141
92056,9/1/2015,0,0,132945,36875,34141
92056,10/1/2015,0,0,135715,36875,34141
92056,11/1/2015,0,0,109906,36875,34141
92056,12/1/2015,0,0,117233,36875,34141
92056,1/1/2016,0,0,117082,36875,34141
92056,2/1/2016,0,0,104870,36875,34141
92056,3/1/2016,0,0,108685,36875,34141
92056,4/1/2016,0,0,128111,36875,34141
92056,5/1/2016,0,0,103800,36875,34141
92056,6/1/2016,0,0,102995,36875,34141
92056,7/1/2016,0,0,99268,36875,34141
92056,8/1/2016,0,0,102995,36875,34141
92056,9/1/2016,0,0,131736,36875,34141
92056,10/1/2016,0,0,108270,36875,34141
92056,11/1/2016,0,0,116025,36875,34141
92056,12/1/2016,0,0,107338,36875,34141
92064,1/1/2015,0,1,171491,49276,32192
92064,2/1/2015,0,1,150704,49276,32192
92064,3/1/2015,0,1,159898,49276,32192
92064,4/1/2015,0,1,174955,49276,32192
92064,5/1/2015,0,1,176638,49276,32192
92064,6/1/2015,0,1,128169,49276,32192
92064,7/1/2015,0,1,141810,49276,32192
92064,8/1/2015,0,1,154902,49276,32192
92064,9/1/2015,0,1,140711,49276,32192
92064,10/1/2015,0,1,171091,49276,32192
92064,11/1/2015,0,1,180085,49276,32192
92064,12/1/2015,0,1,134098,49276,32192
92064,1/1/2016,0,1,145574,49276,32192
92064,2/1/2016,0,1,160898,49276,32192
92064,3/1/2016,0,1,140711,49276,32192
92064,4/1/2016,0,1,135481,49276,32192
92064,5/1/2016,0,1,148406,49276,32192
92064,6/1/2016,0,1,146907,49276,32192
92064,7/1/2016,0,1,152686,49276,32192
92064,8/1/2016,0,1,177920,49276,32192
92064,9/1/2016,0,1,157633,49276,32192
92064,10/1/2016,0,1,161397,49276,32192
92064,11/1/2016,0,1,176638,49276,32192
92064,12/1/2016,0,1,173273,49276,32192
92071,1/1/2015,1,0,146184,44155,34982
92071,2/1/2015,1,0,163808,44155,34982
92071,3/1/2015,1,0,149675,44155,34982
92071,4/1/2015,1,0,146647,44155,34982
92071,5/1/2015,1,0,137843,44155,34982
92071,6/1/2015,1,0,139341,44155,34982
92071,7/1/2015,1,0,122335,44155,34982
92071,8/1/2015,1,0,176706,44155,34982
92071,9/1/2015,1,0,130598,44155,34982
92071,10/1/2015,1,0,137627,44155,34982
92071,11/1/2015,1,0,168365,44155,34982
92071,12/1/2015,1,0,167005,44155,34982
92071,1/1/2016,1,0,128668,44155,34982
92071,2/1/2016,1,0,122675,44155,34982
92071,3/1/2016,1,0,127525,44155,34982
92071,4/1/2016,1,0,168333,44155,34982
92071,5/1/2016,1,0,126783,44155,34982
92071,6/1/2016,1,0,114105,44155,34982
92071,7/1/2016,1,0,130181,44155,34982
92071,8/1/2016,1,0,138023,44155,34982
92071,9/1/2016,1,0,168297,44155,34982
92071,10/1/2016,1,0,129230,44155,34982
92071,11/1/2016,1,0,129527,44155,34982
92071,12/1/2016,1,0,132418,44155,34982
92084,1/1/2015,0,1,96268,32186,30275
92084,2/1/2015,0,1,104003,32186,30275
92084,3/1/2015,0,1,103277,32186,30275
92084,4/1/2015,0,1,93250,32186,30275
92084,5/1/2015,0,1,80543,32186,30275
92084,6/1/2015,0,1,105282,32186,30275
92084,7/1/2015,0,1,94294,32186,30275
92084,8/1/2015,0,1,103277,32186,30275
92084,9/1/2015,0,1,98223,32186,30275
92084,10/1/2015,0,1,91163,32186,30275
92084,11/1/2015,0,1,78578,32186,30275
92084,12/1/2015,0,1,82221,32186,30275
92084,1/1/2016,0,1,93250,32186,30275
92084,2/1/2016,0,1,113672,32186,30275
92084,3/1/2016,0,1,78732,32186,30275
92084,4/1/2016,0,1,106408,32186,30275
92084,5/1/2016,0,1,111421,32186,30275
92084,6/1/2016,0,1,85351,32186,30275
92084,7/1/2016,0,1,103216,32186,30275
92084,8/1/2016,0,1,89014,32186,30275
92084,9/1/2016,0,1,95276,32186,30275
92084,10/1/2016,0,1,118174,32186,30275
92084,11/1/2016,0,1,102315,32186,30275
92084,12/1/2016,0,1,106408,32186,30275
92104,1/1/2015,0,0,132228,36060,32638
92104,2/1/2015,0,0,102863,36060,32638
92104,3/1/2015,0,0,123648,36060,32638
92104,4/1/2015,0,0,93777,36060,32638
92104,5/1/2015,0,0,115339,36060,32638
92104,6/1/2015,0,0,96508,36060,32638
92104,7/1/2015,0,0,128520,36060,32638
92104,8/1/2015,0,0,111879,36060,32638
92104,9/1/2015,0,0,122436,36060,32638
92104,10/1/2015,0,0,118846,36060,32638
92104,11/1/2015,0,0,98038,36060,32638
92104,12/1/2015,0,0,117681,36060,32638
92104,1/1/2016,0,0,118799,36060,32638
92104,2/1/2016,0,0,128497,36060,32638
92104,3/1/2016,0,0,107336,36060,32638
92104,4/1/2016,0,0,108360,36060,32638
92104,5/1/2016,0,0,104605,36060,32638
92104,6/1/2016,0,0,126002,36060,32638
92104,7/1/2016,0,0,98191,36060,32638
92104,8/1/2016,0,0,127296,36060,32638
92104,9/1/2016,0,0,124848,36060,32638
92104,10/1/2016,0,0,133463,36060,32638
92104,11/1/2016,0,0,110160,36060,32638
92104,12/1/2016,0,0,107712,36060,32638
92105,1/1/2015,0,0,76868,24122,38556
92105,2/1/2015,0,0,77966,24122,38556
92105,3/1/2015,0,0,92856,24122,38556
92105,4/1/2015,0,0,88392,24122,38556
92105,5/1/2015,0,0,99571,24122,38556
92105,6/1/2015,0,0,92968,24122,38556
92105,7/1/2015,0,0,83704,24122,38556
92105,8/1/2015,0,0,77343,24122,38556
92105,9/1/2015,0,0,102538,24122,38556
92105,10/1/2015,0,0,88392,24122,38556
92105,11/1/2015,0,0,79184,24122,38556
92105,12/1/2015,0,0,92968,24122,38556
92105,1/1/2016,0,0,81723,24122,38556
92105,2/1/2016,0,0,81249,24122,38556
92105,3/1/2016,0,0,84634,24122,38556
92105,4/1/2016,0,0,86085,24122,38556
92105,5/1/2016,0,0,87471,24122,38556
92105,6/1/2016,0,0,99515,24122,38556
92105,7/1/2016,0,0,84820,24122,38556
92105,8/1/2016,0,0,84541,24122,38556
92105,9/1/2016,0,0,98334,24122,38556
92105,10/1/2016,0,0,81249,24122,38556
92105,11/1/2016,0,0,79519,24122,38556
92105,12/1/2016,0,0,92772,24122,38556
92109,1/1/2015,0,1,144220,45520,32656
92109,2/1/2015,0,1,168757,45520,32656
92109,3/1/2015,0,1,163793,45520,32656
92109,4/1/2015,0,1,126958,45520,32656
92109,5/1/2015,0,1,160765,45520,32656
92109,6/1/2015,0,1,167196,45520,32656
92109,7/1/2015,0,1,165526,45520,32656
92109,8/1/2015,0,1,142160,45520,32656
92109,9/1/2015,0,1,145157,45520,32656
92109,10/1/2015,0,1,136416,45520,32656
92109,11/1/2015,0,1,123071,45520,32656
92109,12/1/2015,0,1,163668,45520,32656
92109,1/1/2016,0,1,137977,45520,32656
92109,2/1/2016,0,1,165198,45520,32656
92109,3/1/2016,0,1,140615,45520,32656
92109,4/1/2016,0,1,136650,45520,32656
92109,5/1/2016,0,1,173533,45520,32656
92109,6/1/2016,0,1,130548,45520,32656
92109,7/1/2016,0,1,135043,45520,32656
92109,8/1/2016,0,1,148372,45520,32656
92109,9/1/2016,0,1,152977,45520,32656
92109,10/1/2016,0,1,156067,45520,32656
92109,11/1/2016,0,1,148278,45520,32656
92109,12/1/2016,0,1,146843,45520,32656
92111,1/1/2015,0,1,121941,32425,31308
92111,2/1/2015,0,1,106581,32425,31308
92111,3/1/2015,0,1,93119,32425,31308
92111,4/1/2015,0,1,103352,32425,31308
92111,5/1/2015,0,1,92021,32425,31308
92111,6/1/2015,0,1,105398,32425,31308
92111,7/1/2015,0,1,99045,32425,31308
92111,8/1/2015,0,1,108639,32425,31308
92111,9/1/2015,0,1,94014,32425,31308
92111,10/1/2015,0,1,97851,32425,31308
92111,11/1/2015,0,1,99258,32425,31308
92111,12/1/2015,0,1,114160,32425,31308
92111,1/1/2016,0,1,107445,32425,31308
92111,2/1/2016,0,1,100250,32425,31308
92111,3/1/2016,0,1,119724,32425,31308
92111,4/1/2016,0,1,105313,32425,31308
92111,5/1/2016,0,1,90752,32425,31308
92111,6/1/2016,0,1,109683,32425,31308
92111,7/1/2016,0,1,95059,32425,31308
92111,8/1/2016,0,1,97212,32425,31308
92111,9/1/2016,0,1,92223,32425,31308
92111,10/1/2016,0,1,87747,32425,31308
92111,11/1/2016,0,1,118424,32425,31308
92111,12/1/2016,0,1,85657,32425,31308
92114,1/1/2015,0,0,122090,31230,40859
92114,2/1/2015,0,0,110147,31230,40859
92114,3/1/2015,0,0,106969,31230,40859
92114,4/1/2015,0,0,99402,31230,40859
92114,5/1/2015,0,0,115659,31230,40859
92114,6/1/2015,0,0,97999,31230,40859
92114,7/1/2015,0,0,101495,31230,40859
92114,8/1/2015,0,0,133345,31230,40859
92114,9/1/2015,0,0,109547,31230,40859
92114,10/1/2015,0,0,127284,31230,40859
92114,11/1/2015,0,0,120049,31230,40859
92114,12/1/2015,0,0,115659,31230,40859
92114,1/1/2016,0,0,109088,31230,40859
92114,2/1/2016,0,0,112635,31230,40859
92114,3/1/2016,0,0,136305,31230,40859
92114,4/1/2016,0,0,96978,31230,40859
92114,5/1/2016,0,0,108462,31230,40859
92114,6/1/2016,0,0,118798,31230,40859
92114,7/1/2016,0,0,122090,31230,40859
92114,8/1/2016,0,0,126327,31230,40859
92114,9/1/2016,0,0,136688,31230,40859
92114,10/1/2016,0,0,139342,31230,40859
92114,11/1/2016,0,0,101291,31230,40859
92114,12/1/2016,0,0,123775,31230,40859
92115,1/1/2015,0,0,94056,32803,32217
92115,2/1/2015,0,0,89882,32803,32217
92115,3/1/2015,0,0,96381,32803,32217
92115,4/1/2015,0,0,89829,32803,32217
92115,5/1/2015,0,0,89829,32803,32217
92115,6/1/2015,0,0,106527,32803,32217
92115,7/1/2015,0,0,100461,32803,32217
92115,8/1/2015,0,0,97354,32803,32217
92115,9/1/2015,0,0,105586,32803,32217
92115,10/1/2015,0,0,93782,32803,32217
92115,11/1/2015,0,0,106675,32803,32217
92115,12/1/2015,0,0,87716,32803,32217
92115,1/1/2016,0,0,97227,32803,32217
92115,2/1/2016,0,0,111853,32803,32217
92115,3/1/2016,0,0,94321,32803,32217
92115,4/1/2016,0,0,99436,32803,32217
92115,5/1/2016,0,0,110585,32803,32217
92115,6/1/2016,0,0,99267,32803,32217
92115,7/1/2016,0,0,100461,32803,32217
